5.527843,0.0,1.5625
3.6212587,0.265625,46.875
2.6025817,0.5,68.75
1.855266,0.609375,82.8125
1.9017234,0.515625,82.8125
2.1464415,0.46875,76.5625
1.8407563,0.515625,81.25
1.9458275,0.515625,79.6875
1.3111138,0.6875,92.1875
2.1959252,0.515625,76.5625
1.447027,0.671875,90.625
1.3973826,0.640625,87.5
1.2203611,0.6875,90.625
1.7820374,0.578125,79.6875
1.5912179,0.640625,82.8125
1.4733855,0.59375,79.6875
1.1563271,0.75,93.75
1.7462733,0.53125,78.125
1.6700133,0.625,82.8125
1.4181427,0.609375,87.5
1.5260165,0.59375,85.9375
1.0679797,0.703125,90.625
1.6398333,0.59375,84.375
1.2651862,0.6875,85.9375
1.2845387,0.6875,87.5
1.3563942,0.671875,87.5
1.2579516,0.6875,84.375
1.34701,0.71875,85.9375
1.3168067,0.65625,85.9375
1.4238421,0.640625,84.375
1.3801302,0.71875,84.375
1.4134815,0.640625,84.375
1.2400702,0.6875,90.625
1.3161327,0.625,85.9375
1.1168983,0.734375,87.5
1.1125951,0.6875,92.1875
1.4695429,0.609375,82.8125
1.89631,0.46875,84.375
1.2791935,0.65625,87.5
1.0476726,0.6875,93.75
1.2313468,0.65625,92.1875
1.4157487,0.65625,82.8125
1.2947283,0.625,85.9375
1.2198611,0.671875,89.0625
1.3987818,0.65625,85.9375
1.3549677,0.640625,85.9375
1.3361584,0.703125,84.375
1.6609757,0.59375,78.125
1.1300819,0.734375,90.625
0.6766352,0.796875,98.4375
1.2665447,0.640625,87.5
1.2360457,0.671875,84.375
1.2798738,0.671875,93.75
1.1608698,0.75,89.0625
1.3229876,0.671875,85.9375
1.1715211,0.734375,93.75
1.5342292,0.625,84.375
1.0180912,0.75,89.0625
1.2170919,0.703125,89.0625
1.1318572,0.734375,89.0625
1.646901,0.59375,81.25
1.2584661,0.65625,90.625
1.0122472,0.671875,92.1875
0.9347882,0.6875,95.3125
1.1990017,0.671875,92.1875
1.2033572,0.71875,87.5
1.2943908,0.65625,89.0625
1.2607485,0.65625,87.5
1.331366,0.65625,84.375
0.9442776,0.703125,95.3125
1.1029564,0.671875,89.0625
0.98069286,0.65625,92.1875
1.4581975,0.640625,84.375
1.0875034,0.734375,90.625
1.1584333,0.640625,90.625
1.1750518,0.703125,85.9375
1.4003612,0.703125,81.25
0.8240827,0.734375,92.1875
1.4548271,0.65625,85.9375
1.1816107,0.671875,90.625
1.277014,0.625,87.5
1.2423671,0.703125,84.375
1.243474,0.6875,92.1875
1.1916633,0.6875,85.9375
1.0746887,0.671875,92.1875
1.0268751,0.703125,90.625
1.6594731,0.578125,78.125
1.3055772,0.703125,82.8125
1.5964154,0.65625,78.125
0.98299503,0.75,92.1875
1.1707225,0.6875,92.1875
1.0978456,0.6875,90.625
0.97998023,0.78125,87.5
1.0021915,0.71875,93.75
1.184871,0.625,90.625
0.8556882,0.765625,93.75
0.9006478,0.796875,89.0625
1.2683856,0.671875,89.0625
1.1561004,0.703125,90.625
1.0885848,0.71875,92.1875
0.9212889,0.734375,92.1875
1.7362784,0.625,79.6875
0.94779,0.75,95.3125
0.9849858,0.703125,92.1875
1.2109655,0.703125,87.5
0.983182,0.796875,92.1875
1.6803588,0.546875,84.375
1.1007432,0.6875,89.0625
1.106447,0.65625,90.625
1.032606,0.703125,87.5
0.80587125,0.765625,95.3125
1.2653878,0.65625,90.625
1.0776862,0.71875,90.625
1.205694,0.640625,92.1875
0.8316587,0.796875,95.3125
1.2450391,0.671875,89.0625
0.71125203,0.765625,95.3125
1.153062,0.71875,90.625
1.0406383,0.734375,90.625
1.0353385,0.703125,90.625
0.93443584,0.765625,92.1875
0.825121,0.875,90.625
1.4188762,0.640625,89.0625
1.5756745,0.671875,87.5
1.136652,0.671875,87.5
1.0817511,0.71875,90.625
0.9195771,0.78125,90.625
1.4671568,0.65625,82.8125
1.7138977,0.59375,84.375
1.1145862,0.734375,87.5
0.8539352,0.8125,90.625
1.1206409,0.703125,89.0625
0.84122294,0.75,95.3125
1.2867068,0.703125,82.8125
1.1214421,0.71875,89.0625
0.8890455,0.796875,92.1875
1.0441811,0.75,92.1875
1.0659502,0.703125,87.5
0.63526696,0.796875,96.875
1.1734353,0.609375,92.1875
1.0584482,0.65625,90.625
1.029554,0.671875,90.625
0.9739367,0.71875,92.1875
0.87508637,0.71875,95.3125
0.852126,0.796875,95.3125
1.0697062,0.671875,93.75
0.7672138,0.765625,93.75
0.9070891,0.796875,92.1875
1.3944376,0.671875,85.9375
1.2330797,0.6875,89.0625
1.0067016,0.71875,92.1875
1.2271215,0.703125,85.9375
0.61185324,0.78125,98.4375
1.3998767,0.578125,84.375
0.80085295,0.8125,90.625
0.9789094,0.734375,92.1875
1.0349739,0.703125,90.625
0.97921634,0.75,89.0625
0.92775124,0.734375,93.75
0.8148924,0.734375,96.875
1.059833,0.640625,92.1875
1.0803118,0.71875,85.9375
0.89554423,0.703125,93.75
1.0733147,0.6875,90.625
1.0783587,0.671875,90.625
1.3279119,0.640625,89.0625
1.0553412,0.734375,92.1875
0.9189072,0.765625,92.1875
0.8603734,0.765625,92.1875
1.4704087,0.671875,84.375
1.0890467,0.71875,87.5
0.8633205,0.75,93.75
0.8596062,0.71875,93.75
1.1312678,0.6875,90.625
0.82654524,0.75,95.3125
0.8181952,0.75,93.75
1.061788,0.703125,89.0625
1.0828772,0.734375,90.625
1.0807383,0.65625,89.0625
1.0629421,0.734375,92.1875
0.97079664,0.703125,90.625
1.1203023,0.609375,90.625
1.1541061,0.71875,87.5
1.0927397,0.703125,90.625
1.3260974,0.65625,87.5
1.3545898,0.671875,87.5
1.3010875,0.640625,92.1875
0.98291856,0.734375,89.0625
